iter	RMSE
7501	1531.604795
7502	1531.599654
7503	1531.573905
7504	1531.517282
7505	1531.487483
7506	1531.464001
7507	1531.429535
7508	1531.369709
7509	1531.329665
7510	1531.281146
7511	1531.256261
7512	1531.235382
7513	1531.168859
7514	1531.14848
7515	1531.129727
7516	1531.109392
7517	1531.075153
7518	1531.048821
7519	1531.026517
7520	1530.986931
7521	1530.954933
7522	1530.886705
7523	1530.831578
7524	1530.792805
7525	1530.766432
7526	1530.728402
7527	1530.701399
7528	1530.670719
7529	1530.614808
7530	1530.59211
7531	1530.564183
7532	1530.535135
7533	1530.53177
7534	1530.513576
7535	1530.486399
7536	1530.466933
7537	1530.444712
7538	1530.443815
7539	1530.442922
7540	1530.402019
7541	1530.387593
7542	1530.373311
7543	1530.372439
7544	1530.355001
7545	1530.302953
7546	1530.301981
7547	1530.285316
7548	1530.251825
7549	1530.224957
7550	1530.224023
7551	1530.172293
7552	1530.147832
7553	1530.135172
7554	1530.093039
7555	1530.064735
7556	1530.033857
7557	1530.008412
7558	1529.973426
7559	1529.94089
7560	1529.901316
7561	1529.900354
7562	1529.889768
7563	1529.862518
7564	1529.854445
7565	1529.836743
7566	1529.815169
7567	1529.814212
7568	1529.781489
7569	1529.745728
7570	1529.74481
7571	1529.711698
7572	1529.690486
7573	1529.67454
7574	1529.656037
7575	1529.629805
7576	1529.618787
7577	1529.553911
7578	1529.504911
7579	1529.462279
7580	1529.461331
7581	1529.403948
7582	1529.403006
7583	1529.362977
7584	1529.336904
7585	1529.312794
7586	1529.287924
7587	1529.281703
7588	1529.280797
7589	1529.273214
7590	1529.246358
7591	1529.21886
7592	1529.218012
7593	1529.187323
7594	1529.181653
7595	1529.145339
7596	1529.14441
7597	1529.101728
7598	1529.100888
7599	1529.081662
7600	1529.061966
7601	1529.06113
7602	1529.030603
7603	1529.024488
7604	1528.99459
7605	1528.960882
7606	1528.959965
7607	1528.959052
7608	1528.958229
7609	1528.928694
7610	1528.913531
7611	1528.912712
7612	1528.911898
7613	1528.858266
7614	1528.819119
7615	1528.818255
7616	1528.766276
7617	1528.739745
7618	1528.719377
7619	1528.68573
7620	1528.659152
7621	1528.658292
7622	1528.657487
7623	1528.656686
7624	1528.65568
7625	1528.592361
7626	1528.559715
7627	1528.522698
7628	1528.489292
7629	1528.471927
7630	1528.418892
7631	1528.41303
7632	1528.396735
7633	1528.395944
7634	1528.369651
7635	1528.368663
7636	1528.325587
7637	1528.324802
7638	1528.309161
7639	1528.308393
7640	1528.274774
7641	1528.273997
7642	1528.239429
7643	1528.196924
7644	1528.159701
7645	1528.158727
7646	1528.15797
7647	1528.128954
7648	1528.080691
7649	1528.042694
7650	1527.976848
7651	1527.976081
7652	1527.964161
7653	1527.943355
7654	1527.885486
7655	1527.870904
7656	1527.818027
7657	1527.771105
7658	1527.770129
7659	1527.718211
7660	1527.714958
7661	1527.713987
7662	1527.683509
7663	1527.682189
7664	1527.681433
7665	1527.660484
7666	1527.659523
7667	1527.658419
7668	1527.632263
7669	1527.631516
7670	1527.630579
7671	1527.58934
7672	1527.588395
7673	1527.576099
7674	1527.574574
7675	1527.542682
7676	1527.528139
7677	1527.499063
7678	1527.498326
7679	1527.497608
7680	1527.47726
7681	1527.415382
7682	1527.413735
7683	1527.386182
7684	1527.347446
7685	1527.346719
7686	1527.344108
7687	1527.3432
7688	1527.304766
7689	1527.303523
7690	1527.277643
7691	1527.275847
7692	1527.22675
7693	1527.207197
7694	1527.175518
7695	1527.173993
7696	1527.173281
7697	1527.171791
7698	1527.170542
7699	1527.169457
7700	1527.168335
7701	1527.166989
7702	1527.140889
7703	1527.139425
7704	1527.138531
7705	1527.077083
7706	1527.075979
7707	1527.070432
7708	1527.038101
7709	1527.037408
7710	1527.036717
7711	1527.036031
7712	1526.995026
7713	1526.980785
7714	1526.979346
7715	1526.978324
7716	1526.917815
7717	1526.911706
7718	1526.911027
7719	1526.895349
7720	1526.894673
7721	1526.862221
7722	1526.859347
7723	1526.857648
7724	1526.856796
7725	1526.845342
7726	1526.806328
7727	1526.805659
7728	1526.777626
7729	1526.77696
7730	1526.775554
7731	1526.756284
7732	1526.705956
7733	1526.693805
7734	1526.657671
7735	1526.648975
7736	1526.62495
7737	1526.615095
7738	1526.584567
7739	1526.545655
7740	1526.501159
7741	1526.458853
7742	1526.432159
7743	1526.416502
7744	1526.40753
7745	1526.40614
7746	1526.404068
7747	1526.400684
7748	1526.397309
7749	1526.37545
7750	1526.330296
7751	1526.329641
7752	1526.288858
7753	1526.261246
7754	1526.260595
7755	1526.240406
7756	1526.217431
7757	1526.199921
7758	1526.174718
7759	1526.122551
7760	1526.094234
7761	1526.058431
7762	1526.033852
7763	1525.994624
7764	1525.933478
7765	1525.930137
7766	1525.901426
7767	1525.891288
7768	1525.890642
7769	1525.871795
7770	1525.812719
7771	1525.773676
7772	1525.762536
7773	1525.727713
7774	1525.718944
7775	1525.691681
7776	1525.651174
7777	1525.625718
7778	1525.623848
7779	1525.613937
7780	1525.611299
7781	1525.57298
7782	1525.541504
7783	1525.495429
7784	1525.456898
7785	1525.410476
7786	1525.378395
7787	1525.352865
7788	1525.352223
7789	1525.334027
7790	1525.328543
7791	1525.327904
7792	1525.309381
7793	1525.280014
7794	1525.250432
7795	1525.246126
7796	1525.185919
7797	1525.173679
7798	1525.1093
7799	1525.069764
7800	1525.037756
7801	1525.012993
7802	1525.01236
7803	1524.942696
7804	1524.904867
7805	1524.868857
7806	1524.847316
7807	1524.844996
7808	1524.829611
7809	1524.778136
7810	1524.738382
7811	1524.690574
7812	1524.656927
7813	1524.601847
7814	1524.580983
7815	1524.567276
7816	1524.504988
7817	1524.496296
7818	1524.488773
7819	1524.472959
7820	1524.468678
7821	1524.405181
7822	1524.382954
7823	1524.334802
7824	1524.305485
7825	1524.274771
7826	1524.257359
7827	1524.193917
7828	1524.157708
7829	1524.119978
7830	1524.108153
7831	1524.079758
7832	1524.030416
7833	1524.029787
7834	1524.022048
7835	1523.982624
7836	1523.961137
7837	1523.914596
7838	1523.884795
7839	1523.860218
7840	1523.847432
7841	1523.814796
7842	1523.784776
7843	1523.772441
7844	1523.717276
7845	1523.670217
7846	1523.641291
7847	1523.622886
7848	1523.586022
7849	1523.544968
7850	1523.530066
7851	1523.492235
7852	1523.474458
7853	1523.451216
7854	1523.413531
7855	1523.37888
7856	1523.340733
7857	1523.302809
7858	1523.229114
7859	1523.198751
7860	1523.153942
7861	1523.120134
7862	1523.099264
7863	1523.069953
7864	1523.019295
7865	1522.984409
7866	1522.94626
7867	1522.915781
7868	1522.902046
7869	1522.85801
7870	1522.812157
7871	1522.79837
7872	1522.776397
7873	1522.755633
7874	1522.723716
7875	1522.697009
7876	1522.639581
7877	1522.604481
7878	1522.562998
7879	1522.523113
7880	1522.455753
7881	1522.419491
7882	1522.37786
7883	1522.350004
7884	1522.341076
7885	1522.309813
7886	1522.291259
7887	1522.258661
7888	1522.247578
7889	1522.222051
7890	1522.187843
7891	1522.133974
7892	1522.119115
7893	1522.089262
7894	1522.068458
7895	1522.021566
7896	1521.983009
7897	1521.954905
7898	1521.898802
7899	1521.876447
7900	1521.847755
7901	1521.845659
7902	1521.844419
7903	1521.832045
7904	1521.810967
7905	1521.808139
7906	1521.807352
7907	1521.786352
7908	1521.758367
7909	1521.696889
7910	1521.644344
7911	1521.632188
7912	1521.59929
7913	1521.56357
7914	1521.522059
7915	1521.507081
7916	1521.472638
7917	1521.472027
7918	1521.433787
7919	1521.406786
7920	1521.371142
7921	1521.357485
7922	1521.347941
7923	1521.315537
7924	1521.283896
7925	1521.251013
7926	1521.248897
7927	1521.206332
7928	1521.172614
7929	1521.149159
7930	1521.099777
7931	1521.096598
7932	1521.065202
7933	1521.030245
7934	1520.981684
7935	1520.946261
7936	1520.893934
7937	1520.855576
7938	1520.799445
7939	1520.750088
7940	1520.712469
7941	1520.674192
7942	1520.661923
7943	1520.621662
7944	1520.58965
7945	1520.587273
7946	1520.586404
7947	1520.568677
7948	1520.56217
7949	1520.531571
7950	1520.515244
7951	1520.49728
7952	1520.465875
7953	1520.423357
7954	1520.406946
7955	1520.388294
7956	1520.353151
7957	1520.330919
7958	1520.316432
7959	1520.275985
7960	1520.259395
7961	1520.249283
7962	1520.209183
7963	1520.195294
7964	1520.142106
7965	1520.141492
7966	1520.08514
7967	1520.051314
7968	1520.01563
7969	1519.985294
7970	1519.956022
7971	1519.935151
7972	1519.898282
7973	1519.84999
7974	1519.816697
7975	1519.768415
7976	1519.752653
7977	1519.735586
7978	1519.708214
7979	1519.699066
7980	1519.668428
7981	1519.648721
7982	1519.597311
7983	1519.548229
7984	1519.523375
7985	1519.507976
7986	1519.495912
7987	1519.460006
7988	1519.446123
7989	1519.439563
7990	1519.430483
7991	1519.416612
7992	1519.400015
7993	1519.373813
7994	1519.34566
7995	1519.311415
7996	1519.271617
7997	1519.227752
7998	1519.196481
7999	1519.158287
8000	1519.127886
8001	1519.081425
8002	1519.052595
8003	1519.018678
8004	1518.974474
8005	1518.946057
8006	1518.940602
8007	1518.93816
8008	1518.90604
8009	1518.873849
8010	1518.846376
8011	1518.828179
8012	1518.788752
8013	1518.729826
8014	1518.697307
8015	1518.674399
8016	1518.638281
8017	1518.622397
8018	1518.560584
8019	1518.548652
8020	1518.519467
8021	1518.494972
8022	1518.44855
8023	1518.440794
8024	1518.391986
8025	1518.332584
8026	1518.306687
8027	1518.245531
8028	1518.22038
8029	1518.206403
8030	1518.195451
8031	1518.186454
8032	1518.14416
8033	1518.143548
8034	1518.112697
8035	1518.077422
8036	1518.033226
8037	1518.008007
8038	1517.984395
8039	1517.976855
8040	1517.939244
8041	1517.886062
8042	1517.879994
8043	1517.858156
8044	1517.817476
8045	1517.789589
8046	1517.746758
8047	1517.712708
8048	1517.711421
8049	1517.679505
8050	1517.648506
8051	1517.628461
8052	1517.61304
8053	1517.573383
8054	1517.564454
8055	1517.526453
8056	1517.486827
8057	1517.464398
8058	1517.410342
8059	1517.362341
8060	1517.346732
8061	1517.313976
8062	1517.289798
8063	1517.249367
8064	1517.232377
8065	1517.193429
8066	1517.155285
8067	1517.129112
8068	1517.094119
8069	1517.065566
8070	1517.05659
8071	1517.028972
8072	1516.995387
8073	1516.95873
8074	1516.921107
8075	1516.895184
8076	1516.850978
8077	1516.832471
8078	1516.830034
8079	1516.82195
8080	1516.77064
8081	1516.725523
8082	1516.718191
8083	1516.6541
8084	1516.596347
8085	1516.563569
8086	1516.543542
8087	1516.519124
8088	1516.477817
8089	1516.45244
8090	1516.443632
8091	1516.431676
8092	1516.421086
8093	1516.388101
8094	1516.364251
8095	1516.356993
8096	1516.31304
8097	1516.258191
8098	1516.234176
8099	1516.193303
8100	1516.162438
8101	1516.115706
8102	1516.078684
8103	1516.060161
8104	1516.051197
8105	1516.019683
8106	1516.005549
8107	1515.979668
8108	1515.93888
8109	1515.925611
8110	1515.904782
8111	1515.871768
8112	1515.850445
8113	1515.81894
8114	1515.763984
8115	1515.740648
8116	1515.725731
8117	1515.687389
8118	1515.665907
8119	1515.665303
8120	1515.642818
8121	1515.611635
8122	1515.583856
8123	1515.550184
8124	1515.539077
8125	1515.492896
8126	1515.458432
8127	1515.436027
8128	1515.392785
8129	1515.368652
8130	1515.313952
8131	1515.309033
8132	1515.290982
8133	1515.275457
8134	1515.257638
8135	1515.217393
8136	1515.188988
8137	1515.166024
8138	1515.118666
8139	1515.086035
8140	1515.067578
8141	1515.042561
8142	1515.018938
8143	1514.974243
8144	1514.948186
8145	1514.931756
8146	1514.89868
8147	1514.871313
8148	1514.840055
8149	1514.803276
8150	1514.76895
8151	1514.764613
8152	1514.729488
8153	1514.717776
8154	1514.683535
8155	1514.631018
8156	1514.572534
8157	1514.525004
8158	1514.500361
8159	1514.483976
8160	1514.464136
8161	1514.426177
8162	1514.390017
8163	1514.356102
8164	1514.32688
8165	1514.28051
8166	1514.262489
8167	1514.234958
8168	1514.228476
8169	1514.191082
8170	1514.161479
8171	1514.160725
8172	1514.122401
8173	1514.07884
8174	1514.061946
8175	1514.046347
8176	1514.028708
8177	1513.991624
8178	1513.957878
8179	1513.919045
8180	1513.899529
8181	1513.879639
8182	1513.868098
8183	1513.853468
8184	1513.852707
8185	1513.815137
8186	1513.779862
8187	1513.768076
8188	1513.751978
8189	1513.734595
8190	1513.727495
8191	1513.702984
8192	1513.686824
8193	1513.655609
8194	1513.600137
8195	1513.563746
8196	1513.544829
8197	1513.506904
8198	1513.44363
8199	1513.415803
8200	1513.391097
8201	1513.365255
8202	1513.333458
8203	1513.324903
8204	1513.296225
8205	1513.267996
8206	1513.267403
8207	1513.253126
8208	1513.212306
8209	1513.171666
8210	1513.112506
8211	1513.067329
8212	1513.00388
8213	1512.961456
8214	1512.930921
8215	1512.929982
8216	1512.898553
8217	1512.879445
8218	1512.841632
8219	1512.816407
8220	1512.79443
8221	1512.785364
8222	1512.745717
8223	1512.692837
8224	1512.692248
8225	1512.664085
8226	1512.663499
8227	1512.650156
8228	1512.61934
8229	1512.581263
8230	1512.55261
8231	1512.527674
8232	1512.489626
8233	1512.477678
8234	1512.44335
8235	1512.41
8236	1512.384752
8237	1512.367296
8238	1512.363361
8239	1512.362778
8240	1512.33381
8241	1512.280568
8242	1512.239216
8243	1512.179852
8244	1512.142122
8245	1512.107852
8246	1512.082288
8247	1512.040331
8248	1512.009568
8249	1511.955335
8250	1511.935079
8251	1511.904009
8252	1511.89038
8253	1511.87634
8254	1511.849273
8255	1511.805444
8256	1511.783016
8257	1511.745421
8258	1511.727604
8259	1511.709091
8260	1511.696905
8261	1511.663791
8262	1511.626022
8263	1511.601683
8264	1511.583347
8265	1511.563148
8266	1511.540324
8267	1511.524317
8268	1511.514181
8269	1511.508883
8270	1511.501906
8271	1511.491247
8272	1511.453661
8273	1511.415765
8274	1511.396283
8275	1511.353814
8276	1511.334358
8277	1511.33343
8278	1511.283072
8279	1511.248922
8280	1511.248
8281	1511.211544
8282	1511.197064
8283	1511.177503
8284	1511.167373
8285	1511.122993
8286	1511.11896
8287	1511.082181
8288	1511.04778
8289	1511.030727
8290	1511.012561
8291	1510.977376
8292	1510.951251
8293	1510.941882
8294	1510.915498
8295	1510.89975
8296	1510.870047
8297	1510.832578
8298	1510.78601
8299	1510.748084
8300	1510.729059
8301	1510.716067
8302	1510.682363
8303	1510.646629
8304	1510.646052
8305	1510.62232
8306	1510.612692
8307	1510.58521
8308	1510.557138
8309	1510.548198
8310	1510.523008
8311	1510.485401
8312	1510.456516
8313	1510.439872
8314	1510.419804
8315	1510.368211
8316	1510.335847
8317	1510.299959
8318	1510.272265
8319	1510.259481
8320	1510.236667
8321	1510.21868
8322	1510.196293
8323	1510.162567
8324	1510.129438
8325	1510.108231
8326	1510.073192
8327	1510.016058
8328	1510.014747
8329	1509.966136
8330	1509.954398
8331	1509.927783
8332	1509.89403
8333	1509.858531
8334	1509.846113
8335	1509.807781
8336	1509.799803
8337	1509.787692
8338	1509.737144
8339	1509.705425
8340	1509.660188
8341	1509.651635
8342	1509.619817
8343	1509.60695
8344	1509.587319
8345	1509.53713
8346	1509.509364
8347	1509.47871
8348	1509.462723
8349	1509.442067
8350	1509.417545
8351	1509.365747
8352	1509.332999
8353	1509.294856
8354	1509.243591
8355	1509.211267
8356	1509.165732
8357	1509.138735
8358	1509.107943
8359	1509.06954
8360	1509.038703
8361	1508.992671
8362	1508.942879
8363	1508.935576
8364	1508.908496
8365	1508.878947
8366	1508.853801
8367	1508.816789
8368	1508.789208
8369	1508.78454
8370	1508.753232
8371	1508.748027
8372	1508.73051
8373	1508.703247
8374	1508.685981
8375	1508.631035
8376	1508.630465
8377	1508.605663
8378	1508.586294
8379	1508.559186
8380	1508.555381
8381	1508.531281
8382	1508.492617
8383	1508.444157
8384	1508.408783
8385	1508.369694
8386	1508.33895
8387	1508.307642
8388	1508.27983
8389	1508.266805
8390	1508.25206
8391	1508.233948
8392	1508.206707
8393	1508.181383
8394	1508.150494
8395	1508.145262
8396	1508.142278
8397	1508.108062
8398	1508.070331
8399	1508.042524
8400	1508.030929
8401	1508.009754
8402	1507.963044
8403	1507.933935
8404	1507.874258
8405	1507.848904
8406	1507.810498
8407	1507.799315
8408	1507.76631
8409	1507.731003
8410	1507.722633
8411	1507.699476
8412	1507.698912
8413	1507.65689
8414	1507.63152
8415	1507.587355
8416	1507.550282
8417	1507.537231
8418	1507.513783
8419	1507.497044
8420	1507.461556
8421	1507.440047
8422	1507.377278
8423	1507.370448
8424	1507.343686
8425	1507.317457
8426	1507.293278
8427	1507.283595
8428	1507.246303
8429	1507.214737
8430	1507.188949
8431	1507.141527
8432	1507.107894
8433	1507.089476
8434	1507.065871
8435	1507.035633
8436	1507.017829
8437	1507.006367
8438	1506.979933
8439	1506.955838
8440	1506.926725
8441	1506.908127
8442	1506.889822
8443	1506.885067
8444	1506.838543
8445	1506.800677
8446	1506.763434
8447	1506.738098
8448	1506.722519
8449	1506.691392
8450	1506.654807
8451	1506.614864
8452	1506.564431
8453	1506.533399
8454	1506.499071
8455	1506.469895
8456	1506.451091
8457	1506.437577
8458	1506.396376
8459	1506.354323
8460	1506.328647
8461	1506.297233
8462	1506.278717
8463	1506.260553
8464	1506.234072
8465	1506.188732
8466	1506.133209
8467	1506.093058
8468	1506.077732
8469	1506.062187
8470	1506.024956
8471	1505.985545
8472	1505.972336
8473	1505.958689
8474	1505.950792
8475	1505.92174
8476	1505.90831
8477	1505.873139
8478	1505.857217
8479	1505.819469
8480	1505.803682
8481	1505.774785
8482	1505.749602
8483	1505.719157
8484	1505.69885
8485	1505.659772
8486	1505.640226
8487	1505.591518
8488	1505.561529
8489	1505.543214
8490	1505.53569
8491	1505.513654
8492	1505.498628
8493	1505.472291
8494	1505.442429
8495	1505.423544
8496	1505.384118
8497	1505.358989
8498	1505.312984
8499	1505.299808
8500	1505.263817
8501	1505.219011
8502	1505.18929
8503	1505.162183
8504	1505.130477
8505	1505.091291
8506	1505.08445
8507	1505.053036
8508	1505.025197
8509	1505.001323
8510	1504.986216
8511	1504.963545
8512	1504.948035
8513	1504.910702
8514	1504.875815
8515	1504.840956
8516	1504.797748
8517	1504.772053
8518	1504.761796
8519	1504.718586
8520	1504.69287
8521	1504.677703
8522	1504.653851
8523	1504.631135
8524	1504.604439
8525	1504.601424
8526	1504.567415
8527	1504.5406
8528	1504.507626
8529	1504.470054
8530	1504.458774
8531	1504.423944
8532	1504.410216
8533	1504.370259
8534	1504.360035
8535	1504.311348
8536	1504.272598
8537	1504.244168
8538	1504.220891
8539	1504.204891
8540	1504.181794
8541	1504.167505
8542	1504.126469
8543	1504.080748
8544	1504.045203
8545	1503.985439
8546	1503.936515
8547	1503.913116
8548	1503.867441
8549	1503.826239
8550	1503.817631
8551	1503.789008
8552	1503.768387
8553	1503.733467
8554	1503.698451
8555	1503.678757
8556	1503.640287
8557	1503.623844
8558	1503.614173
8559	1503.579719
8560	1503.554945
8561	1503.510988
8562	1503.509938
8563	1503.478044
8564	1503.440645
8565	1503.403206
8566	1503.380492
8567	1503.368261
8568	1503.356063
8569	1503.345325
8570	1503.321368
8571	1503.298729
8572	1503.271416
8573	1503.248713
8574	1503.23395
8575	1503.213743
8576	1503.204795
8577	1503.159898
8578	1503.109249
8579	1503.015837
8580	1502.995406
8581	1502.963786
8582	1502.937011
8583	1502.893035
8584	1502.881557
8585	1502.858711
8586	1502.858158
8587	1502.844335
8588	1502.809829
8589	1502.790716
8590	1502.760679
8591	1502.754974
8592	1502.746424
8593	1502.683881
8594	1502.652918
8595	1502.642796
8596	1502.616937
8597	1502.581189
8598	1502.54
8599	1502.527924
8600	1502.486148
8601	1502.437325
8602	1502.401913
8603	1502.376818
8604	1502.295309
8605	1502.28517
8606	1502.240778
8607	1502.234894
8608	1502.231551
8609	1502.188859
8610	1502.153396
8611	1502.143306
8612	1502.118225
8613	1502.086204
8614	1502.071314
8615	1502.039741
8616	1502.027663
8617	1501.978473
8618	1501.957767
8619	1501.931893
8620	1501.910227
8621	1501.87046
8622	1501.839758
8623	1501.817451
8624	1501.769013
8625	1501.733327
8626	1501.705235
8627	1501.685291
8628	1501.644735
8629	1501.613277
8630	1501.585087
8631	1501.575773
8632	1501.575226
8633	1501.531783
8634	1501.513752
8635	1501.478211
8636	1501.46232
8637	1501.434577
8638	1501.430426
8639	1501.400131
8640	1501.39281
8641	1501.355704
8642	1501.329883
8643	1501.299746
8644	1501.27789
8645	1501.263439
8646	1501.230785
8647	1501.189295
8648	1501.167137
8649	1501.137101
8650	1501.088418
8651	1501.054754
8652	1500.99205
8653	1500.961862
8654	1500.934405
8655	1500.891088
8656	1500.865133
8657	1500.855724
8658	1500.836085
8659	1500.797115
8660	1500.751558
8661	1500.732459
8662	1500.718665
8663	1500.655545
8664	1500.643136
8665	1500.609432
8666	1500.59634
8667	1500.595796
8668	1500.565175
8669	1500.542714
8670	1500.497728
8671	1500.482028
8672	1500.448163
8673	1500.396223
8674	1500.370934
8675	1500.337039
8676	1500.313714
8677	1500.295495
8678	1500.281862
8679	1500.277491
8680	1500.228018
8681	1500.172733
8682	1500.152874
8683	1500.114675
8684	1500.090035
8685	1500.060305
8686	1500.035622
8687	1499.997136
8688	1499.97361
8689	1499.928952
8690	1499.8959
8691	1499.856503
8692	1499.824528
8693	1499.792891
8694	1499.767129
8695	1499.726222
8696	1499.692864
8697	1499.667447
8698	1499.632986
8699	1499.621437
8700	1499.612084
8701	1499.60631
8702	1499.563508
8703	1499.535059
8704	1499.516856
8705	1499.498962
8706	1499.466931
8707	1499.444194
8708	1499.431591
8709	1499.397389
8710	1499.376543
8711	1499.355652
8712	1499.3325
8713	1499.317062
8714	1499.297723
8715	1499.243062
8716	1499.232344
8717	1499.209901
8718	1499.182993
8719	1499.127239
8720	1499.079427
8721	1499.06017
8722	1499.021361
8723	1498.997641
8724	1498.957252
8725	1498.956708
8726	1498.927663
8727	1498.909268
8728	1498.883175
8729	1498.841368
8730	1498.814225
8731	1498.767274
8732	1498.750016
8733	1498.700176
8734	1498.66488
8735	1498.624585
8736	1498.573425
8737	1498.548803
8738	1498.544949
8739	1498.531216
8740	1498.497619
8741	1498.468407
8742	1498.449902
8743	1498.41928
8744	1498.392525
8745	1498.374376
8746	1498.324594
8747	1498.282502
8748	1498.263197
8749	1498.251446
8750	1498.21055
8751	1498.198066
8752	1498.17887
8753	1498.157177
8754	1498.141198
8755	1498.132278
8756	1498.118993
8757	1498.100359
8758	1498.096422
8759	1498.068038
8760	1498.033416
8761	1498.024219
8762	1497.98339
8763	1497.949962
8764	1497.924111
8765	1497.896532
8766	1497.877502
8767	1497.869963
8768	1497.869426
8769	1497.803144
8770	1497.764004
8771	1497.734789
8772	1497.705938
8773	1497.694977
8774	1497.659844
8775	1497.639275
8776	1497.615223
8777	1497.561424
8778	1497.532693
8779	1497.521565
8780	1497.492165
8781	1497.476289
8782	1497.422876
8783	1497.414582
8784	1497.38188
8785	1497.344592
8786	1497.325242
8787	1497.302583
8788	1497.272395
8789	1497.253167
8790	1497.250483
8791	1497.241732
8792	1497.213836
8793	1497.193436
8794	1497.179701
8795	1497.123161
8796	1497.101967
8797	1497.066723
8798	1497.044883
8799	1497.002424
8800	1496.969785
8801	1496.933009
8802	1496.876572
8803	1496.859593
8804	1496.83365
8805	1496.799903
8806	1496.787662
8807	1496.770253
8808	1496.760364
8809	1496.724897
8810	1496.696133
8811	1496.669785
8812	1496.629655
8813	1496.599589
8814	1496.572904
8815	1496.540568
8816	1496.496317
8817	1496.472734
8818	1496.427399
8819	1496.394457
8820	1496.366753
8821	1496.333214
8822	1496.299683
8823	1496.296371
8824	1496.284607
8825	1496.261497
8826	1496.221481
8827	1496.202012
8828	1496.174802
8829	1496.139704
8830	1496.09169
8831	1496.060172
8832	1496.033823
8833	1496.012063
8834	1495.988773
8835	1495.98522
8836	1495.925683
8837	1495.894499
8838	1495.849444
8839	1495.828639
8840	1495.799637
8841	1495.755717
8842	1495.744876
8843	1495.725006
8844	1495.701698
8845	1495.694966
8846	1495.666685
8847	1495.630725
8848	1495.610343
8849	1495.566706
8850	1495.538035
8851	1495.507966
8852	1495.501656
8853	1495.477037
8854	1495.466093
8855	1495.415048
8856	1495.384556
8857	1495.350524
8858	1495.320895
8859	1495.288279
8860	1495.273522
8861	1495.247214
8862	1495.227282
8863	1495.194495
8864	1495.187177
8865	1495.154378
8866	1495.117374
8867	1495.09016
8868	1495.066627
8869	1495.052011
8870	1495.017514
8871	1494.980181
8872	1494.935952
8873	1494.89492
8874	1494.86922
8875	1494.865655
8876	1494.833698
8877	1494.819446
8878	1494.797023
8879	1494.796491
8880	1494.791457
8881	1494.790932
8882	1494.783516
8883	1494.758531
8884	1494.7455
8885	1494.711202
8886	1494.68408
8887	1494.668899
8888	1494.627738
8889	1494.595654
8890	1494.5739
8891	1494.573374
8892	1494.554647
8893	1494.535922
8894	1494.510588
8895	1494.492154
8896	1494.470909
8897	1494.459712
8898	1494.414189
8899	1494.404643
8900	1494.396087
8901	1494.373209
8902	1494.337805
8903	1494.337285
8904	1494.322824
8905	1494.29348
8906	1494.247362
8907	1494.193999
8908	1494.186282
8909	1494.174582
8910	1494.160663
8911	1494.134482
8912	1494.104905
8913	1494.083506
8914	1494.039429
8915	1494.014426
8916	1493.974848
8917	1493.942031
8918	1493.918658
8919	1493.907734
8920	1493.855982
8921	1493.82482
8922	1493.810313
8923	1493.785684
8924	1493.766775
8925	1493.763028
8926	1493.754873
8927	1493.728735
8928	1493.69351
8929	1493.647011
8930	1493.626889
8931	1493.606226
8932	1493.582847
8933	1493.558759
8934	1493.508978
8935	1493.466298
8936	1493.422891
8937	1493.386555
8938	1493.348184
8939	1493.319417
8940	1493.285505
8941	1493.267016
8942	1493.260258
8943	1493.247771
8944	1493.220307
8945	1493.17439
8946	1493.173872
8947	1493.138256
8948	1493.130608
8949	1493.104085
8950	1493.07541
8951	1493.057339
8952	1493.018336
8953	1493.005522
8954	1493.000307
8955	1492.982467
8956	1492.977033
8957	1492.973129
8958	1492.937923
8959	1492.895169
8960	1492.844302
8961	1492.802985
8962	1492.778011
8963	1492.752636
8964	1492.721405
8965	1492.671738
8966	1492.645067
8967	1492.611406
8968	1492.582514
8969	1492.558326
8970	1492.551263
8971	1492.504493
8972	1492.484507
8973	1492.464265
8974	1492.447527
8975	1492.430963
8976	1492.395299
8977	1492.351944
8978	1492.346545
8979	1492.326993
8980	1492.298995
8981	1492.266224
8982	1492.254728
8983	1492.236513
8984	1492.211646
8985	1492.198013
8986	1492.174575
8987	1492.154447
8988	1492.126699
8989	1492.07932
8990	1492.045976
8991	1492.045224
8992	1491.995009
8993	1491.970129
8994	1491.950974
8995	1491.934246
8996	1491.919909
8997	1491.885196
8998	1491.851927
8999	1491.834029
9000	1491.822128
9001	1491.787198
9002	1491.746682
9003	1491.738209
9004	1491.70706
9005	1491.680545
9006	1491.657987
9007	1491.606642
9008	1491.589198
9009	1491.57745
9010	1491.552112
9011	1491.544823
9012	1491.515867
9013	1491.471072
9014	1491.459542
9015	1491.417581
9016	1491.372231
9017	1491.371719
9018	1491.345896
9019	1491.33378
9020	1491.301069
9021	1491.269704
9022	1491.2616
9023	1491.210009
9024	1491.171704
9025	1491.128761
9026	1491.088933
9027	1491.081092
9028	1491.054146
9029	1491.037523
9030	1491.031491
9031	1490.999867
9032	1490.96467
9033	1490.931273
9034	1490.903143
9035	1490.851297
9036	1490.809473
9037	1490.773645
9038	1490.757465
9039	1490.71155
9040	1490.68068
9041	1490.638039
9042	1490.606731
9043	1490.576924
9044	1490.535959
9045	1490.514649
9046	1490.500714
9047	1490.466116
9048	1490.435856
9049	1490.435351
9050	1490.404226
9051	1490.377844
9052	1490.343468
9053	1490.321265
9054	1490.320762
9055	1490.287215
